paper_id;author_id;author_sequence_number
2052803671;2639740825;2
2052823832;2097733302;2
2052823832;2137495068;4
2052823832;2168505420;3
2052823832;2517696703;1
2052854379;2102916981;2
2052854379;2136250119;1
2052854379;2226046180;3
2052858443;2423813059;2
2052858443;2650296177;1
2052858443;2665350401;3
2052879474;2255554380;1
2052879474;2270901770;2
2052910722;2307725321;2
2052910722;2786577794;1
2052934539;2439027282;3
2052934539;2557522069;2
2052934539;2681588424;1
2052991586;2046681833;2
2052991586;2123973483;1
2052991586;2222121255;3
2053043311;1525240370;1
2053043311;2013820841;3
2053043311;2230925403;2
2053075747;22135093;3
2053075747;1496548275;1
2053075747;2135063632;2
2053075747;2780295242;4
2053143708;1305265972;3
2053143708;1884327149;2
2053143708;1983310883;1
2053215268;414717623;1
2053215268;2435709821;2
2053225378;324786392;2
2053225378;2226784396;1
2053263435;2634460424;1
2053306350;1924352080;9
2053306350;2017663172;6
2053306350;2142753730;1
2053306350;2225394046;10
2053306350;2228344786;4
2053306350;2230656321;5
2053306350;2292319605;3
2053306350;2307734541;7
2053306350;2427423604;2
2053306350;2431150215;8
2053306350;2763844643;12
2053306350;2790960742;11
2053312172;2720542239;3
2053328708;2080164459;4
2053328708;2131038382;2
2053328708;2151046206;8
2053328708;2166275060;5
2053328708;2166395002;1
2053328708;2181812487;3
2053328708;2243590630;6
2053328708;2289516890;7
2053329265;2014038519;1
2053329265;2069208007;2
2053329265;2464753467;3
2053373370;2674361147;2
2053373370;2690884594;1
2053421276;2410075693;2
2053421276;2618116217;1
2053421276;2703804166;3
2053421276;2709421593;4
2053421474;2231672548;2
2053421474;2424817005;1
2053431779;2117064059;1
2053431779;2226519736;2
2053431779;2315761407;3
2053481128;2160048292;1
2053481128;2264665413;2
2053486164;2017505698;2
2053486164;2122710020;1
2053486164;2552457625;5
2053486164;2574357675;6
2053486164;2587440684;4
2053486164;2896055618;3
2053496398;2232230773;1
2053496398;2431203015;3
2053496398;2577481285;2
2053542060;2123746788;3
2053542060;2124784654;5
2053542060;2143063412;4
2053542060;2184531552;2
2053542060;2570324626;1
2053545504;2147723296;2
2053545504;2171996713;1
2053589549;1961780985;1
2053589549;2039446523;2
2053590504;2127517054;1
2053590504;2143625290;3
2053590504;2166781290;2
2053715704;58815641;2
2053715704;1862629067;1
2053715704;2059146946;3
2053723039;2624318914;1
2053740490;2271567774;1
2053813026;2065010808;1
2053861662;2118377178;1
2053861662;2169611668;2
2053861662;2180235557;5
2053861662;2288057181;4
2053861662;2806992946;3
2053867457;223006387;2
2053867457;262651437;3
2053867457;1565533951;4
2053867457;2630470558;1
2053867457;2719552478;5
2053902637;2123959658;1
2053902637;2137639582;6
2053902637;2170398738;4
2053902637;2227797194;5
2053902637;2297345162;3
2053902637;2425935390;2
2053961743;2140813949;1
2053961743;2305120068;3
2053961743;2630004905;2
2053964498;87519983;5
2053964498;2100851353;4
2053964498;2145410242;7
2053964498;2145410242;7
2053964498;2157443800;1
2053964498;2157443800;1
2053964498;2170433908;6
2053964498;2191676348;3
2053964498;2619806090;2
2053964498;2619806090;2
2053972220;2232368988;1
2053972220;2425078369;3
2053972220;2431200629;2
2054054049;1979235272;1
2054054049;2039389676;2
2054140635;2049612993;3
2054140635;2104903838;1
2054140635;2143307189;4
2054140635;2208814380;2
2054182364;2157941066;1
2054186217;687641213;2
2054186217;2290890507;1
2054226038;2306808186;2
2054226038;2498041451;1
2054277396;738282475;4
2054277396;2002769644;1
2054277396;2110516333;2
2054277396;2138455760;3
2054310175;2127406583;4
2054310175;2157485457;5
2054310175;2250949824;3
2054310175;2479783194;1
2054310175;2806213414;2
2054357508;1966708956;8
2054357508;2061858539;3
2054357508;2085905010;6
2054357508;2097081007;4
2054357508;2222670995;5
2054357508;2229103366;1
2054357508;2232001842;2
2054357508;2289615164;7
2054361834;2321275545;2
2054361834;2490896552;1
2054376631;2298130916;1
2054376631;2309766215;2
2054399994;2224868169;2
2054399994;2226277898;1
2054399994;2396833984;3
2054403020;2014163555;1
2054403020;2288844760;4
2054403020;2289413163;3
2054403020;2500652365;2
2054411308;2134858009;2
2054411308;2276935056;3
2054411308;2499451489;1
2054451783;2104435093;1
2054451783;2136127216;5
2054451783;2142123371;2
2054451783;2143490654;3
2054451783;2193023912;4
2054468670;1213614893;3
2054468670;1224470917;5
2054468670;2200220680;1
2054468670;2223433919;4
2054468670;2399048197;2
2054525115;2123261018;3
2054525115;2169214499;2
2054525115;2304979573;1
2054531367;2007306452;6
2054531367;2059638160;5
2054531367;2114517036;4
2054531367;2317120603;2
2054531367;2478785144;3
2054531367;2634260427;1
2054553368;2226815901;1
2054553368;2298745239;2
2054553368;2638515968;3
2054566688;76195016;1
2054566688;2003931594;4
2054566688;2160562648;2
2054566688;2502151608;5
2054566688;2505168168;3
2054583771;1678657404;3
2054583771;1769832754;1
2054583771;2091123742;6
2054583771;2134393620;5
2054583771;2437154060;2
2054583771;2467771785;4
2054647073;2640730301;1
2054655147;2354506177;3
2054655147;2677918564;2
2054655147;2707945137;1
2054655659;154171363;4
2054655659;161741203;2
2054655659;2152403400;3
2054655659;2156769219;1
2054690695;2074490380;5
2054690695;119288298;6
2054690695;387219559;7
2054690695;2078627821;1
2054690695;2242728562;3
2054690695;2610760824;4
2054690695;2766599975;2
2054708109;2476369302;1
2054715386;2060670637;3
2054715386;2302631502;1
2054715386;2441916319;2
2054737118;2238595867;1
2054769883;1597857982;2
2054769883;2098918633;4
2054769883;2118447230;5
2054769883;2145639965;1
2054769883;2305997316;3
2054778061;2138866525;1
2054778061;2317205216;2
2054783139;1839642794;2
2054783139;1894818775;3
2054783139;2023471731;1
2054793836;1975415536;2
2054793836;2160112189;1
2054901814;1286943279;1
2054901814;1945207722;3
2054901814;2077136294;4
2054901814;2102290556;7
2054901814;2225286106;5
2054901814;2232094418;2
2054901814;2291917982;6
2054910079;628156322;4
2054910079;2131660693;3
2054910079;2225119358;1
2054910079;2561416350;2
2054920435;2222599381;2
2054920435;2633381024;3
2054920435;2641569713;1
2054923380;1970036443;2
2054923380;2228662431;1
2054925572;2134586265;1
2054925572;2264209435;2
2055033371;1245592906;3
2055033371;2770228748;1
2055033371;2892955454;2
2055059503;170241628;2
2055059503;2120494553;3
2055059503;2132668168;1
2055060440;349214424;2
2055060440;2443811947;1
2055090806;1929861802;1
2055090806;2342385965;3
2055090806;2717634133;2
2055096940;2190954095;1
2055098032;2649710321;1
2055138559;5114806;1
2055138559;2157423337;2
2055138559;2226848104;4
2055138559;2580350980;3
2055216621;2034192716;3
2055216621;2072809084;1
2055216621;2195674763;4
2055216621;2559093128;2
2055309724;2061047334;1
2055309724;2246748113;2
2055324790;953241996;2
2055324790;1870144540;1
2055345351;17144103;3
2055345351;2101211219;2
2055345351;2153458393;1
2055367052;2211064484;2
2055367052;2223547864;1
2055367052;2225396076;3
2055367052;2294646724;4
2055404072;704956798;7
2055404072;2026345390;3
2055404072;2080975091;2
2055404072;2123746788;9
2055404072;2136634755;4
2055404072;2137204558;5
2055404072;2155504260;8
2055404072;2294953058;1
2055404072;2482512149;6
2055460465;402616630;3
2055460465;2129682208;1
2055460465;2210866101;2
2055460465;2470953196;4
2055515775;88680535;2
2055515775;155781915;1
2055560203;30289596;1
2055560203;1985850841;6
2055560203;1993881951;3
2055560203;2083449707;7
2055560203;2087690876;2
2055560203;2168930019;5
2055560203;2295854441;4
2055583132;2013330692;5
2055583132;2049801381;1
2055583132;2052808332;2
2055583132;2147343253;3
2055601518;2162262327;1
2055609675;2102575901;1
2055609675;2695647148;2
2055621060;2083449707;4
2055621060;2146164273;1
2055621060;2155470383;2
2055621060;2303458411;3
2055646141;1223108485;2
2055646141;2443532398;3
2055646141;2762658705;1
2055659146;2230685893;2
2055659146;2634187718;3
2055659146;2685031682;1
2055683988;2131573612;1
2055687013;1995576044;2
2055687013;2086751718;4
2055687013;2213200723;5
2055687013;2343320436;1
2055687013;2776907556;3
2055696753;2226755097;2
2055696753;2305249352;1
2055696753;2335066831;3
2055742632;1468332102;1
2055742632;2294280581;2
2055742632;2472901348;3
2055794105;2007067512;2
2055794105;2048268422;6
2055794105;2099682098;3
2055794105;2125191019;1
2055794105;2131421683;4
2055794105;2157611257;5
2055839365;2042082023;7
2055839365;2114040746;2
2055839365;2136040950;1
2055839365;2407642550;3
2055839365;2620156573;6
2055839365;2620547437;5
2055839365;2695549531;4
2055937399;2118295688;1
2055937399;2156798829;2
2056039953;2127501897;2
2056039953;2222871391;1
2056068647;860286113;2
2056068647;2739099321;1
2056138780;2298807945;1
2056138780;2359588765;2
2056138780;2550086329;4
2056138780;2624136884;3
2056154053;2652929939;2
2056154053;2117665753;1
2056154053;2155880051;3
2056154053;2297233892;4
2056154053;2478909351;5
2056189874;2041331986;2
2056189874;2136127216;6
2056189874;2137524282;5
2056189874;2193023912;4
2056189874;2270870276;1
2056189874;2810087129;3
2056200347;40304376;5
2056200347;208346766;1
2056200347;1996438577;2
2056200347;2086943758;3
2056200347;2122130610;4
2056213842;2062950074;5
2056213842;2140574411;1
2056213842;2222015548;2
2056213842;2225304258;4
2056213842;2671493534;3
2056232027;2357401343;3
2056232027;2686543980;1
2056232027;2698482780;4
2056232027;2718071718;2
2056235721;2015965922;3
2056235721;2080757968;2
2056235721;2240229973;1
2056345594;2228867205;2
2056345594;2488649956;1
2056372183;2136127216;2
2056372183;2193023912;1
2056383135;2226493747;1
2056383135;2309680585;2
2056445502;1442977706;4
2056445502;2065792735;3
2056445502;2114149492;1
2056445502;2640035346;2
2056565155;2132140839;2
2056565155;2224210230;1
2056567746;665904529;4
2056567746;2138312864;5
2056567746;2156387380;2
2056567746;2573739217;3
2056567746;2779483352;1
2056610886;121527795;4
2056610886;2461110280;1
2056610886;2466128876;2
2056610886;2660666196;3
2056618433;1976064916;2
2056618433;2307979194;1
2056638635;2030526288;2
2056638635;2055039322;3
2056638635;2112335262;1
2056638635;2116519607;4
2056638635;2777755586;5
2056665138;2103117774;3
2056665138;2103320319;6
2056665138;2105013036;7
2056665138;2105228425;2
2056665138;2169022937;5
2056665138;2265852720;1
2056665138;2413290329;4
2056684966;152546550;13
2056684966;207644486;10
2056684966;1642485325;12
2056684966;1892186071;5
2056684966;2007074939;9
2056684966;2054578888;14
2056684966;2067907639;6
2056684966;2116725270;2
2056684966;2121156746;3
2056684966;2149637359;8
2056684966;2151181719;11
2056684966;2258425455;1
2056684966;2293381350;4
2056684966;2762824545;7
2056747920;216611935;3
2056747920;1275326801;1
2056747920;2140545895;2
2056747920;2255033872;4
2056887226;2103296740;2
2056887226;2133771010;3
2056887226;2165303007;1
2056919505;2493141759;1
2056919505;2638057474;2
2056920069;1981826560;3
2056920069;2003425455;1
2056920069;2099365047;2
2056954113;259231608;11
2056954113;312803100;1
2056954113;2223376493;5
2056954113;2228196695;3
2056954113;2228399783;4
2056954113;2229127350;7
2056954113;2231324769;6
2056954113;2420820602;9
2056954113;2425055893;8
2056954113;2441971134;10
2056954113;2791148908;2
2057006722;2788343842;1
2057035174;2112375526;1
2057035174;2398551661;2
2057035174;2654813090;3
2057041027;2123939615;3
2057041027;2311193738;2
2057041027;2716403129;1
2057051050;2063025135;2
2057051050;2071984077;7
2057051050;2113528437;1
2057051050;2172094290;6
2057051050;2187952591;3
2057051050;2565114302;5
2057051050;2893015429;4
2057078963;2029857874;4
2057078963;2145329453;2
2057078963;2170417705;3
2057078963;2484539033;1
2057109017;2017178617;4
2057109017;2163537161;2
2057109017;2193668785;1
2057109017;2715084879;3
2057109784;236175242;2
2057109784;1983817179;1
2057179943;1770354363;1
2057179943;2080617136;3
2057179943;2153232670;2
2057182039;2237873706;1
2057182039;2344905332;2
2057207450;1980966590;1
2057207450;2066267295;2
2057207450;2250343347;4
2057207450;2461863380;3
2057239142;263983259;3
2057239142;2165990781;2
2057239142;2231549262;1
2057246065;2226756188;1
2057246065;953241996;2
2057272667;2123408939;2
2057272667;2154968417;3
2057272667;2776575448;1
2057321504;2096688533;3
2057321504;2113711328;2
2057321504;2439632369;1
2057325241;2160211199;1
2057359833;2628853056;1
2057359833;2657930403;2
2057403740;2116643162;4
2057403740;2131525627;3
2057403740;2136639648;1
2057403740;2144876349;5
2057403740;2634661777;2
2057444996;2123408939;3
2057444996;2130130894;4
2057444996;2140209713;2
2057444996;2154306252;1
2057463510;2165059274;5
2057463510;2222312594;1
2057463510;2226501820;2
2057463510;2311656841;4
2057463510;2540894681;3
2057476749;1905805610;2
2057476749;2139303621;3
2057476749;2281327671;1
2057558947;47584154;2
2057558947;2152632774;1
2057558947;2153815270;3
2057573712;2117074476;1
2057649846;33027182;5
2057649846;1906688009;1
2057649846;1987160665;2
2057649846;2107935922;4
2057649846;2185953963;3
2057660887;2168577695;2
2057660887;2222585631;1
2057665601;2048073085;2
2057665601;2225169115;1
2057682670;1770354363;2
2057682670;2085434861;1
2057682670;2618538252;3
2057718781;1992120996;4
2057718781;2023608286;1
2057718781;2054348169;2
2057718781;2132823967;3
2057725626;1778730514;3
2057725626;2615960393;1
2057725626;2802604316;4
2057725626;2894322666;2
2057737851;125784020;1
2057767840;2009834041;2
2057767840;2311784506;1
2057772853;2401111776;1
2057863848;2131525627;2
2057863848;2133545564;6
2057863848;2136639648;5
2057863848;2144876349;3
2057863848;2148744040;1
2057863848;2634661777;4
2057888597;2763302119;1
2057902093;2227505321;2
2057902093;2232238028;1
2057902908;2107493046;2
2057902908;2117319583;1
2057918649;2114270485;1
2057918649;2522532692;3
2057918649;2780353866;2
2057987454;1680011349;1
2057987454;2226083896;2
2058007233;2229389627;5
2058007233;2230844042;2
2058007233;2236152233;7
2058007233;2311452217;3
2058007233;2632915141;1
2058007233;2656114063;6
2058007233;2701313691;4
2058015373;731321781;1
2058015373;2170286163;2
2058015373;2560785256;3
2058058566;1234718101;4
2058058566;1975765818;2
2058058566;1987073599;3
2058058566;2043222143;1
2058072323;1949238406;4
2058072323;2137524282;5
2058072323;2509419008;2
2058072323;2690968520;3
2058072323;2805524685;1
2058099783;1996987273;1
2058099783;2089288849;2
2058099783;2111402414;9
2058099783;2151453522;10
2058099783;2436839677;8
2058099783;2568701895;3
2058099783;2569201820;4
2058099783;2569241297;5
2058099783;2655656387;7
2058099783;2894494637;6
2058190445;193994343;3
2058190445;295001648;1
2058190445;1666292634;2
2058190445;1981749074;4
2058199791;1974803209;2
2058199791;2000216820;1
2058199791;2112690490;3
2058203255;216611935;4
2058203255;2076420186;5
2058203255;2102439130;1
2058203255;2111668110;3
2058203255;2466172649;2
2058277330;319365700;2
2058277330;1967720291;1
2058328050;2113330932;1
2058328050;2196043388;2
2058328050;2579267572;3
2058339547;2148483089;2
2058339547;2296097174;3
2058339547;2421760600;4
2058339547;2494896217;1
2058379305;2037917844;3
2058379305;2127323036;1
2058379305;2434060287;2
2058392427;2086807846;1
2058417985;2000855827;5
2058417985;2008597587;3
2058417985;2057155413;2
2058417985;2102290556;7
2058417985;2108520779;6
2058417985;2124331617;4
2058417985;2140258171;1
2058418691;2566269717;1
2058448884;2068668851;2
2058448884;2111246749;3
2058448884;2226174099;1
2058460720;796033755;1
2058460720;2079405526;2
2058460720;2158935544;3
2058461572;2149278998;3
2058461572;2422801070;1
2058461572;2798827229;2
2058486241;721344619;1
2058486241;2657312495;2
2058543293;2433116267;3
2058543293;2442226737;4
2058543293;2635995755;1
2058543293;2705535877;2
2058548094;2008884277;4
2058548094;2037670316;9
2058548094;2110535030;7
2058548094;2113440469;3
2058548094;2146382560;10
2058548094;2308642441;8
2058548094;2543171145;1
2058548094;2561069438;6
2058548094;2619785547;11
2058548094;2768030683;5
2058548094;2845507644;2
2058570173;1851759132;2
2058570173;2094749023;1
2058583103;2686667007;1
2058617453;2096743855;1
2058617453;2641746685;2
2058632668;2149056176;2
2058632668;2234751277;1
2058637370;2153352774;1
2058637370;2166283946;2
2058672708;2137822816;5
2058672708;2150576810;2
2058672708;2192502096;1
2058672708;2570943861;3
2058672708;2700298661;4
2058758399;2049612993;3
2058758399;2144682535;4
2058758399;2165213394;1
2058758399;2208814380;2
2058854359;37293949;4
2058854359;1986472849;5
2058854359;1988058649;1
2058854359;2024442029;2
2058854359;2296898667;3
2058878000;2135628551;1
2058895395;1188206805;1
2058895395;2659146789;2
2058924995;1963981059;1
2058924995;2157392905;2
2058977039;2101239765;4
2058977039;2151643378;1
2058977039;2701394023;3
2058977039;2779252402;5
2058977039;2895512572;2
2058979238;2027077964;1
2058979238;2134486716;3
2058979238;2501340666;4
2058979238;2552146497;2
2058985298;2780297866;1
2058985298;2806066953;3
2058985298;2906880557;2
2058997437;1803217078;4
2058997437;2126936244;2
2058997437;2161239780;7
2058997437;2245071561;1
2058997437;2253206543;3
2058997437;2278455990;6
2058997437;2595037488;5
2059096325;1986214492;2
2059096325;2049576458;3
2059096325;2133032401;4
